frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,vp_chart_blend,vp_gauge_blend,vp_map_blend,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,submit_result,query_result,decoder_copy
883,0.048,22.8546,22.2097,0.0024,22.2073,22.1955,0.0096,0.001,0.2713,0.6334,0.0126,0.1473,0.0702,0.1269,0.0038,0.0105,0.0182,0.3288,0.0974,0.0827,23.53,3,190672352,2137264864,1,0,116476604,884,879,0,0,0
884,0.0457,21.8064,21.0652,0.0023,21.0628,21.0481,0.0116,0.0015,0.3475,0.7274,0.0137,0.1571,0.072,0.1315,0.0044,0.0132,0.0231,0.3474,0.1127,0.0956,22.5386,0,190672352,2137264160,2,0,116476604,885,880,0,0,0
885,0.0756,10.1273,9.3824,0.0044,9.3779,9.3623,0.0121,0.0016,0.3544,0.7325,0.0128,0.1508,0.0728,0.1362,0.0043,0.0117,0.018,0.3382,0.1224,0.0763,10.8528,1,190672352,2137255712,0,0,116476604,886,881,0,0,0
886,0.0365,11.5968,11.0398,0.002,11.0378,11.0233,0.0112,0.0015,0.2977,0.5461,0.0101,0.0977,0.0396,0.0985,0.002,0.0104,0.0176,0.2276,0.1118,0.08,12.1652,2,190672352,2137256416,1,0,116476604,887,882,0,0,0
887,0.0367,23.7533,23.2077,0.0021,23.2056,23.1915,0.0106,0.0017,0.2696,0.5357,0.0102,0.1098,0.0503,0.0921,0.003,0.0094,0.016,0.3691,0.1268,0.1518,24.5924,3,190672352,2137264864,2,0,116476604,888,883,0,0,0
888,0.1687,20.3646,19.63,0.0184,19.611,19.602,0.0061,0.0014,0.2358,0.7197,0.0091,0.1599,0.1101,0.1973,0.0065,0.013,0.0197,0.3559,0.1239,0.0844,21.231,0,190672352,2137264160,0,0,116476604,889,884,0,0,0
889,0.0385,12.4029,11.6795,0.0024,11.677,11.6628,0.0109,0.0015,0.3493,0.71,0.0147,0.1744,0.0765,0.0903,0.0037,0.0129,0.0183,0.2344,0.0907,0.0794,12.9724,1,190672352,2137255712,1,0,116476604,890,885,0,0,0
890,0.0401,26.0525,25.1535,0.0024,25.151,25.1366,0.0112,0.0016,0.3375,0.8841,0.0146,0.1538,0.099,0.2726,0.0056,0.0142,0.0209,0.352,0.1484,0.224,26.9886,2,190672352,2137256416,2,0,116476604,891,886,0,0,0
891,0.0597,11.2361,10.5291,0.003,10.526,10.5105,0.012,0.0016,0.3441,0.6967,0.0148,0.1843,0.0545,0.0951,0.003,0.0099,0.0162,0.2283,0.0979,0.1756,11.9271,3,190672352,2137264864,0,0,116476604,892,887,0,0,0
892,0.0362,23.1766,22.3552,0.0023,22.3527,22.3374,0.012,0.0015,0.3888,0.7961,0.0144,0.1667,0.0765,0.1446,0.0043,0.0248,0.0189,0.3186,0.1148,0.0947,23.8723,0,190672352,2137264160,1,0,116476604,893,888,0,0,0
893,0.0569,11.5245,10.9742,0.0024,10.9717,10.9572,0.0113,0.0015,0.2951,0.5415,0.0112,0.0956,0.0423,0.0944,0.0022,0.0087,0.0144,0.2193,0.0954,0.0861,12.0949,1,190672352,2137255712,2,0,116476604,894,889,0,0,0
894,0.0388,11.6954,10.9227,0.002,10.9207,10.9067,0.0107,0.0016,0.3065,0.7629,0.0125,0.1915,0.066,0.1779,0.0071,0.0091,0.0189,0.3647,0.1445,0.0758,12.4757,2,190672352,2137256416,0,0,116476604,895,890,0,0,0
895,0.083,8.6826,8.0174,0.0041,8.0133,8,0.0104,0.0014,0.2912,0.6524,0.0133,0.14,0.0704,0.1324,0.0042,0.0116,0.0179,0.2597,0.0847,0.07,9.2867,3,190672352,2137264864,1,0,116476604,896,891,0,0,0
896,0.04,12.5115,11.9837,0.0023,11.9813,11.9678,0.0105,0.0015,0.3016,0.5192,0.009,0.0837,0.0411,0.0805,0.0026,0.0082,0.0137,0.1955,0.0822,0.0766,13.0101,0,190672352,2137264160,2,0,116476604,897,892,0,0,0
897,0.0367,12.4523,11.8964,0.0021,11.8942,11.8799,0.0113,0.0015,0.2932,0.548,0.0122,0.1271,0.0377,0.0747,0.0023,0.0077,0.0231,0.3187,0.0871,0.0682,13.0904,1,190672352,2137255712,0,0,116476604,898,893,0,0,0
898,0.053,21.7836,21.0357,0.0022,21.0335,21.0197,0.0107,0.0014,0.2934,0.7325,0.01,0.1645,0.1248,0.134,0.005,0.0146,0.0209,0.3376,0.1035,0.1472,22.5546,2,190672352,2137256416,1,0,116476604,899,894,0,0,0
899,0.1003,9.3702,8.635,0.0055,8.6294,8.6148,0.0112,0.0016,0.3217,0.7263,0.0102,0.1644,0.1127,0.1137,0.0029,0.0083,0.0138,0.2373,0.0836,0.0705,9.9696,3,190672352,2137264864,2,0,116476604,900,895,0,0,0
900,0.0404,1.7135,0.9903,0.0022,0.988,0.9717,0.0128,0.0019,0.3606,0.7124,0.0128,0.1449,0.0708,0.1187,0.0036,0.0104,0.0167,0.3027,0.1314,0.2032,2.5296,0,190672352,2137264160,0,0,116476604,901,896,0,0,0
901,0.1764,18.8864,18.0973,0.0184,18.0785,18.0634,0.0111,0.0015,0.344,0.7762,0.014,0.1635,0.1224,0.1271,0.0044,0.0119,0.0186,0.2399,0.1045,0.1817,19.7186,1,190672352,2137255712,1,0,116476604,902,897,0,0,0
902,0.0818,9.6086,8.7844,0.0035,8.7809,8.767,0.0107,0.0016,0.2777,0.8111,0.009,0.1491,0.0983,0.269,0.0069,0.0121,0.0189,0.2754,0.0855,0.0741,10.2414,2,190672352,2137256416,2,0,116476604,903,898,0,0,0
903,0.035,24.2558,23.4145,0.0022,23.4123,23.3961,0.0104,0.0033,0.3049,0.8265,0.0102,0.2719,0.1054,0.1278,0.005,0.0143,0.0218,0.3076,0.1043,0.0902,24.9354,3,190672352,2137264864,0,0,116476604,904,899,0,0,0
904,0.07,15.5507,11.793,0.0028,11.7896,11.7421,0.0353,0.0068,1.5163,3.7136,0.0439,1.1368,0.4009,0.592,0.0189,0.0423,0.054,0.8671,0.2787,0.2003,17.2913,0,190672352,2137264160,1,0,116476604,905,900,0,0,0
905,0.0567,1.3867,0.7083,0.005,0.7031,0.688,0.0124,0.0013,0.3317,0.6639,0.0114,0.1263,0.0538,0.1373,0.0027,0.0139,0.0189,0.3177,0.1571,0.1724,2.3133,1,190672352,2137255712,2,0,116476604,906,901,0,0,0
906,0.0642,6.9105,6.2835,0.0032,6.2803,6.2673,0.0104,0.0012,0.2883,0.614,0.0123,0.144,0.043,0.1219,0.0037,0.0125,0.0193,0.2852,0.0859,0.0707,7.5407,2,190672352,2137256416,0,0,116476604,907,902,0,0,0
907,0.1962,19.0543,18.5212,0.0229,18.4976,18.4865,0.0076,0.001,0.3117,0.5224,0.0095,0.0879,0.0381,0.0724,0.0022,0.0096,0.0152,0.2167,0.0897,0.0968,19.7816,3,190672352,2137264864,1,0,116476604,908,903,0,0,0
908,0.053,21.4953,20.82,0.0021,20.8178,20.8028,0.0114,0.0015,0.3421,0.6614,0.0127,0.1397,0.0419,0.1162,0.0081,0.013,0.0179,0.2554,0.0979,0.0889,22.1366,0,190672352,2137264160,2,0,116476604,909,904,0,0,0
909,0.0428,0.9813,0.5807,0.0031,0.5774,0.5707,0.005,0.0008,0.2079,0.3939,0.0089,0.083,0.0316,0.0603,0.0018,0.0065,0.0149,0.1951,0.0949,0.0899,1.5215,1,190672352,2137255712,0,0,116476604,910,905,0,0,0
910,0.049,3.8686,3.1969,0.0029,3.1939,3.1849,0.0066,0.0011,0.2484,0.6636,0.0122,0.2019,0.0798,0.1174,0.0031,0.0078,0.0171,0.3998,0.1804,0.1407,4.8158,2,190672352,2137256416,1,0,116476604,911,906,0,0,0
911,0.1344,9.6035,8.9094,0.0055,8.9024,8.8855,0.0134,0.0017,0.361,0.6831,0.0133,0.1392,0.0589,0.1069,0.0028,0.0104,0.0179,0.2922,0.1356,0.1051,10.4154,3,190672352,2137264864,2,0,116476604,912,907,0,0,0
912,0.0456,3.5221,2.8801,0.0035,2.8765,2.8656,0.008,0.0013,0.3389,0.6308,0.0122,0.125,0.054,0.0974,0.0026,0.0107,0.0184,0.2901,0.1502,0.1235,4.3133,0,190672352,2137264160,0,0,116476604,913,908,0,0,0
913,0.0866,8.3796,7.8277,0.0031,7.8246,7.8114,0.0091,0.0019,0.3091,0.5431,0.0137,0.0889,0.0426,0.0847,0.0031,0.0084,0.0162,0.2316,0.0935,0.0976,9.0082,1,190672352,2137255712,1,0,116476604,914,909,0,0,0
914,0.0616,9.8731,9.3622,0.0032,9.3589,9.3487,0.0081,0.0009,0.2535,0.4994,0.0102,0.1098,0.046,0.0758,0.0033,0.0113,0.0157,0.2069,0.1018,0.1486,10.5269,2,190672352,2137256416,2,0,116476604,915,910,0,0,0
915,0.0581,5.7512,5.3319,0.0029,5.3289,5.3214,0.0056,0.0008,0.2145,0.4078,0.0091,0.0812,0.0339,0.0659,0.0027,0.0109,0.0179,0.3397,0.1846,0.1238,6.6159,3,190672352,2137264864,0,0,116476604,916,911,0,0,0
916,0.0437,15.1545,14.6218,0.0023,14.6194,14.6067,0.0095,0.0019,0.2796,0.5247,0.0121,0.1226,0.0384,0.069,0.002,0.0077,0.0134,0.1921,0.0947,0.0824,15.6772,0,190672352,2137264160,1,0,116476604,917,912,0,0,0
917,0.0915,17.157,13.062,0.0039,13.058,12.9952,0.0501,0.0062,3.1635,4.0716,0.0269,0.4413,0.1643,0.2641,0.0084,0.0216,0.032,0.5998,0.2296,0.1723,18.5153,1,190672352,2137255712,2,0,116476604,918,913,0,0,0
918,0.0487,1.2875,0.7437,0.003,0.7404,0.733,0.0061,0.0009,0.2473,0.5356,0.0085,0.1258,0.0524,0.0993,0.002,0.0075,0.0153,0.2608,0.1016,0.0888,1.9105,2,190672352,2137256416,0,0,116476604,919,914,0,0,0
919,0.0519,12.1222,10.9902,0.0026,10.9876,10.9701,0.0133,0.0022,0.4359,1.1179,0.0176,0.2542,0.2048,0.1967,0.0073,0.0131,0.0231,0.3616,0.1597,0.1256,13.0024,3,190672352,2137264864,1,0,116476604,920,915,0,0,0
920,0.0788,3.2159,2.6484,0.0039,2.6441,2.6331,0.0078,0.0014,0.2214,0.5578,0.0107,0.1159,0.0537,0.1517,0.0039,0.0092,0.0147,0.2252,0.09,0.1632,3.8733,0,190672352,2137264160,2,0,116476604,921,916,0,0,0
921,0.0532,2.7448,2.277,0.0029,2.274,2.2663,0.0056,0.001,0.2261,0.4574,0.0106,0.0915,0.0424,0.0836,0.0025,0.01,0.0167,0.228,0.1141,0.169,3.4172,1,190672352,2137255712,0,0,116476604,922,917,0,0,0
922,0.0669,6.3715,5.6457,0.0029,5.6427,5.6311,0.0086,0.0016,0.3241,0.7156,0.0139,0.1553,0.0745,0.1416,0.0048,0.0097,0.0177,0.1975,0.085,0.1494,6.9838,2,190672352,2137256416,1,0,116476604,923,918,0,0,0
923,0.042,22.5194,21.254,0.0022,21.2518,21.2313,0.0143,0.0021,0.4999,1.2503,0.0165,0.2083,0.1898,0.3267,0.0074,0.0148,0.0224,0.4112,0.1573,0.1254,23.4458,3,190672352,2137264864,2,0,116476604,924,919,0,0,0
924,0.0482,6.9027,6.2142,0.0021,6.2119,6.1978,0.0106,0.0019,0.374,0.6761,0.015,0.1408,0.0569,0.0843,0.0038,0.0116,0.021,0.3792,0.2334,0.1749,7.9231,0,190672352,2137264160,0,0,116476604,925,920,0,0,0
925,0.0576,21.389,20.7465,0.0028,20.7437,20.7259,0.013,0.0017,0.3606,0.634,0.0124,0.1404,0.0422,0.0749,0.0024,0.0084,0.0156,0.224,0.0992,0.0891,21.9823,1,190672352,2137255712,1,0,116476604,926,921,0,0,0
926,0.0377,22.9333,22.1975,0.0027,22.1947,22.176,0.0151,0.0017,0.3355,0.7244,0.0127,0.172,0.0708,0.1285,0.0039,0.0109,0.0184,0.325,0.1453,0.0853,23.6558,2,190672352,2137256416,2,0,116476604,927,922,0,0,0
927,0.0496,13.1553,12.6058,0.0024,12.6033,12.5921,0.0083,0.0015,0.2444,0.5386,0.0109,0.1057,0.0557,0.1175,0.0031,0.0102,0.0139,0.2222,0.0918,0.0829,13.7279,3,190672352,2137264864,0,0,116476604,928,923,0,0,0
928,0.0629,13.4596,12.7218,0.0038,12.7178,12.7023,0.0123,0.0015,0.3281,0.7247,0.0143,0.1586,0.074,0.1442,0.0043,0.0123,0.0199,0.2765,0.0882,0.0792,14.0873,0,190672352,2137264160,1,0,116476604,929,924,0,0,0
929,0.1228,5.8043,5.0597,0.0044,5.0549,5.0401,0.0116,0.0015,0.3275,0.7319,0.0129,0.1495,0.0822,0.1529,0.0054,0.0121,0.0176,0.3367,0.0957,0.082,6.5583,1,190672352,2137255712,2,0,116476604,930,925,0,0,0
930,0.0663,10.1881,9.4991,0.0022,9.4967,9.4815,0.0119,0.0015,0.2937,0.6776,0.0116,0.1425,0.0782,0.145,0.0052,0.011,0.0174,0.3022,0.0877,0.0859,10.8462,2,190672352,2137256416,0,0,116476604,931,926,0,0,0
931,0.042,16.2214,15.4516,0.0024,15.4491,15.4342,0.0112,0.0021,0.3181,0.7569,0.0131,0.1591,0.0885,0.1707,0.0057,0.0124,0.0189,0.2758,0.0899,0.0801,16.8292,3,190672352,2137264864,1,0,116476604,932,927,0,0,0
932,0.0776,15.17,14.4765,0.0047,14.4717,14.4571,0.0115,0.0016,0.303,0.683,0.0124,0.1501,0.0726,0.139,0.0046,0.0099,0.0189,0.3399,0.1572,0.0976,15.9845,0,190672352,2137264160,2,0,116476604,933,928,0,0,0
933,0.0726,1.2813,0.8527,0.0034,0.8493,0.8418,0.0053,0.001,0.2174,0.42,0.0089,0.0816,0.0362,0.0731,0.0023,0.0074,0.0139,0.1873,0.0883,0.0792,1.819,1,190672352,2137255712,0,0,116476604,934,929,0,0,0
934,0.0595,20.5515,19.6598,0.0033,19.6564,19.6364,0.0152,0.0021,0.4039,0.8784,0.0205,0.1974,0.0884,0.1616,0.0051,0.0127,0.0213,0.3954,0.1777,0.1263,21.4962,2,190672352,2137256416,1,0,116476604,935,930,0,0,0
935,0.0569,12.718,12.1409,0.0027,12.1381,12.1244,0.011,0.0011,0.284,0.5654,0.0117,0.1281,0.0476,0.0917,0.0018,0.0113,0.0185,0.2843,0.1563,0.1778,13.5456,3,190672352,2137264864,2,0,116476604,936,931,0,0,0
936,0.0852,12.2401,11.5808,0.0046,11.576,11.5641,0.0086,0.0016,0.304,0.6481,0.0129,0.1402,0.0661,0.1201,0.0039,0.0107,0.0173,0.3031,0.135,0.1673,13.0692,0,190672352,2137264160,0,0,116476604,937,932,0,0,0
937,0.0887,12.7451,11.9814,0.0044,11.9768,11.9624,0.0106,0.0018,0.3456,0.752,0.0144,0.1525,0.0764,0.1571,0.0047,0.0106,0.017,0.2801,0.0832,0.0779,13.3919,1,190672352,2137255712,1,0,116476604,938,933,0,0,0
938,0.0418,14.1697,13.4618,0.0023,13.4594,13.4452,0.0112,0.0016,0.3126,0.6959,0.0132,0.148,0.0748,0.1416,0.0045,0.0115,0.018,0.2928,0.0931,0.0826,14.7997,2,190672352,2137256416,2,0,116476604,939,934,0,0,0
939,0.0657,12.0735,11.3833,0.0031,11.3802,11.3664,0.0106,0.0015,0.3118,0.6777,0.0127,0.1446,0.07,0.1332,0.0042,0.0121,0.0181,0.2386,0.0835,0.0824,12.6627,3,190672352,2137264864,0,0,116476604,940,935,0,0,0
940,0.042,15.3619,14.7446,0.0025,14.7421,14.7269,0.0116,0.0018,0.2948,0.6097,0.0128,0.1461,0.0687,0.0845,0.0019,0.0074,0.0143,0.205,0.1294,0.0775,15.9331,0,190672352,2137264160,1,0,116476604,941,936,0,0,0
941,0.0418,14.997,14.3041,0.0025,14.3016,14.2861,0.0126,0.0015,0.3306,0.6831,0.0128,0.146,0.0673,0.1234,0.0022,0.0092,0.014,0.1964,0.0884,0.0827,15.519,1,190672352,2137255712,2,0,116476604,942,937,0,0,0
942,0.0404,14.574,13.8383,0.0025,13.8358,13.8204,0.0119,0.002,0.303,0.7243,0.013,0.1507,0.0878,0.1628,0.0055,0.0108,0.0171,0.2439,0.0838,0.0981,15.1571,2,190672352,2137256416,0,0,116476604,943,938,0,0,0
943,0.1525,14.3873,13.7414,0.0188,13.7221,13.7065,0.0127,0.0011,0.2974,0.6333,0.012,0.1458,0.0613,0.1131,0.0029,0.0113,0.0184,0.2701,0.1026,0.0734,15.103,3,190672352,2137264864,1,0,116476604,944,939,0,0,0
944,0.1053,2.8638,2.3429,0.0036,2.3392,2.3256,0.0103,0.0015,0.3219,0.5131,0.0104,0.0846,0.0327,0.061,0.0019,0.0074,0.0144,0.1959,0.0781,0.2408,3.6054,0,190672352,2137264160,2,0,116476604,945,940,0,0,0
945,0.0447,21.7887,20.5952,0.0031,20.5918,20.5715,0.0158,0.0024,0.5483,1.1767,0.0165,0.2626,0.1067,0.2363,0.0048,0.0156,0.0248,0.4581,0.1784,0.1315,22.8068,1,190672352,2137255712,0,0,116476604,946,941,0,0,0
946,0.0593,11.766,11.0508,0.0054,11.045,11.0317,0.0103,0.0018,0.3211,0.7072,0.0319,0.1618,0.0659,0.1215,0.0039,0.0072,0.0166,0.2001,0.0748,0.0705,12.2831,2,190672352,2137256416,1,0,116476604,947,942,0,0,0
947,0.0425,15.0197,14.2844,0.0024,14.282,14.2693,0.0095,0.0015,0.3305,0.7238,0.0144,0.1601,0.0743,0.1384,0.0048,0.011,0.0176,0.3026,0.0817,0.0731,15.629,3,190672352,2137264864,2,0,116476604,948,943,0,0,0
948,0.0379,12.8093,12.017,0.0023,12.0146,12.0037,0.0086,0.0014,0.3599,0.7824,0.0174,0.2092,0.1035,0.0896,0.002,0.0092,0.0147,0.2031,0.0817,0.0756,13.3274,0,190672352,2137264160,0,0,116476604,949,944,0,0,0
949,0.1263,11.8758,11.1912,0.004,11.1867,11.1719,0.0115,0.0015,0.3162,0.6727,0.0128,0.1432,0.0687,0.127,0.0039,0.0114,0.0186,0.3149,0.0942,0.073,12.5946,1,190672352,2137255712,1,0,116476604,950,945,0,0,0
950,0.0414,15.5752,14.6596,0.0022,14.6574,14.6438,0.0105,0.0015,0.399,0.893,0.0137,0.2488,0.0602,0.164,0.0066,0.0217,0.0212,0.3478,0.1364,0.0946,16.3551,2,190672352,2137256416,2,0,116476604,951,946,0,0,0
951,0.1117,17.9293,16.0858,0.0057,16.0799,16.0087,0.0586,0.0061,0.952,1.8188,0.0281,0.3882,0.1552,0.2854,0.0073,0.0237,0.0357,0.6564,0.2887,0.1682,19.4215,3,190672352,2137264864,0,0,116476604,952,947,0,0,0
952,0.0418,1.0807,0.6604,0.0025,0.6576,0.6503,0.0056,0.0009,0.2186,0.4126,0.0095,0.0828,0.034,0.0653,0.0019,0.0075,0.0145,0.1997,0.088,0.1584,1.6925,0,190672352,2137264160,1,0,116476604,953,948,0,0,0
953,0.071,7.7897,7.2156,0.0041,7.2113,7.2004,0.0086,0.0012,0.2925,0.5714,0.0201,0.1239,0.0462,0.0866,0.0015,0.0026,0.0134,0.2228,0.1169,0.2045,8.5487,1,190672352,2137255712,2,0,116476604,954,949,0,0,0
954,0.0422,14.6843,13.9288,0.003,13.9258,13.9106,0.0104,0.0026,0.341,0.7415,0.0143,0.1563,0.0784,0.1451,0.0052,0.0132,0.0211,0.3705,0.1452,0.1907,15.5898,2,190672352,2137256416,0,0,116476604,955,950,0,0,0
955,0.0416,16.9459,16.2216,0.0032,16.2183,16.2022,0.0131,0.0013,0.347,0.7102,0.0123,0.1253,0.0881,0.1339,0.003,0.0132,0.0192,0.3023,0.1551,0.1455,17.7456,3,190672352,2137264864,1,0,116476604,956,951,0,0,0
956,0.0453,12.812,12.1694,0.0025,12.1667,12.1447,0.0198,0.0012,0.2943,0.6317,0.0107,0.1264,0.0816,0.115,0.0028,0.0105,0.017,0.2588,0.1005,0.0823,13.4396,0,190672352,2137264160,2,0,116476604,957,952,0,0,0
957,0.0417,14.9501,14.483,0.0024,14.4805,14.4739,0.0054,0.0006,0.2205,0.4628,0.0186,0.1052,0.0405,0.0763,0.0014,0.0039,0.0134,0.3128,0.1843,0.1262,15.7839,1,190672352,2137255712,0,0,116476604,958,953,0,0,0
958,0.0763,12.6175,11.9087,0.0039,11.9044,11.8919,0.0094,0.0015,0.298,0.6965,0.0127,0.1399,0.0782,0.1622,0.0044,0.0116,0.0182,0.1835,0.0797,0.0984,13.1702,2,190672352,2137256416,1,0,116476604,959,954,0,0,0
959,0.0408,14.2672,13.5784,0.0023,13.5761,13.5644,0.0087,0.0015,0.2978,0.6779,0.0135,0.1432,0.0764,0.1412,0.0047,0.0104,0.0181,0.3201,0.145,0.0816,14.9935,3,190672352,2137264864,2,0,116476604,960,955,0,0,0
960,0.0824,10.558,9.8969,0.0038,9.893,9.8779,0.012,0.0015,0.3004,0.6522,0.0126,0.1411,0.0687,0.1256,0.0028,0.0084,0.0139,0.1954,0.0853,0.0813,11.1152,0,190672352,2137264160,0,0,116476604,961,956,0,0,0
961,0.0412,29.0568,28.2865,0.0029,28.2836,28.2664,0.0138,0.0013,0.3219,0.7519,0.0121,0.1599,0.0717,0.1731,0.0123,0.0172,0.0229,0.4008,0.2379,0.1311,30.054,1,190672352,2137255712,1,0,116476604,962,957,0,0,0
962,0.058,8.4237,7.65,0.0026,7.6473,7.6359,0.0085,0.0016,0.3644,0.76,0.0139,0.1518,0.076,0.1476,0.0048,0.0132,0.033,0.3255,0.0946,0.0839,9.1234,2,190672352,2137256416,2,0,116476604,963,958,0,0,0
963,0.0492,13.9817,13.2256,0.003,13.2225,13.2082,0.0113,0.0016,0.3347,0.7422,0.0123,0.1889,0.1012,0.1018,0.0027,0.0133,0.0185,0.2439,0.0988,0.0777,14.5854,3,190672352,2137264864,0,0,116476604,964,959,0,0,0
964,0.0518,13.1101,12.4006,0.0039,12.3966,12.3816,0.0111,0.0019,0.3181,0.6989,0.0313,0.1799,0.0583,0.1066,0.004,0.0096,0.0202,0.3636,0.1244,0.0766,13.8536,0,190672352,2137264160,1,0,116476604,965,960,0,0,0
965,0.0399,14.0147,13.4901,0.0024,13.4876,13.4744,0.0104,0.0014,0.2682,0.5167,0.0095,0.0916,0.0487,0.0949,0.0029,0.0075,0.0137,0.2073,0.1246,0.1605,14.6922,1,190672352,2137255712,2,0,116476604,966,961,0,0,0
966,0.0399,14.8532,14.1915,0.0026,14.1889,14.1735,0.0125,0.0015,0.2999,0.6507,0.0125,0.1475,0.0653,0.1205,0.0037,0.0105,0.0178,0.3052,0.1325,0.1012,15.5697,2,190672352,2137256416,0,0,116476604,967,962,0,0,0
967,0.0406,14.6164,13.9368,0.0022,13.9345,13.9194,0.0119,0.0015,0.2906,0.6682,0.0118,0.1417,0.073,0.1448,0.0049,0.0109,0.0173,0.266,0.0822,0.0733,15.1944,3,190672352,2137264864,1,0,116476604,968,963,0,0,0
968,0.0412,13.9297,13.5059,0.003,13.5027,13.4934,0.0073,0.0009,0.2083,0.4157,0.0092,0.0856,0.0368,0.0727,0.0023,0.0082,0.0145,0.1994,0.0861,0.084,14.4528,0,190672352,2137264160,2,0,116476604,969,964,0,0,0
969,0.0406,14.3631,13.5621,0.0024,13.5597,13.5431,0.0127,0.0022,0.3377,0.7927,0.0148,0.1704,0.1034,0.1617,0.003,0.0081,0.0139,0.2091,0.104,0.146,14.9785,1,190672352,2137255712,0,0,116476604,970,965,0,0,0
970,0.0988,9.8243,9.2283,0.0036,9.2244,9.2132,0.0086,0.0012,0.2907,0.584,0.0113,0.1245,0.0544,0.0994,0.0028,0.0109,0.0184,0.2937,0.1461,0.1059,10.6109,2,190672352,2137256416,1,0,116476604,971,966,0,0,0
971,0.0608,20.5028,19.4588,0.0022,19.4565,19.4306,0.0212,0.0024,0.4577,1.0325,0.04,0.2398,0.1007,0.1868,0.0059,0.0111,0.0222,0.4434,0.1917,0.1378,21.5248,3,190672352,2137264864,2,0,116476604,972,967,0,0,0
972,0.1207,13.3586,12.5526,0.0026,12.5498,12.5323,0.0141,0.002,0.3482,0.7936,0.013,0.1544,0.0799,0.1904,0.0062,0.0119,0.0164,0.3724,0.1481,0.1081,14.2542,0,190672352,2137264160,0,0,116476604,973,968,0,0,0
973,0.047,13.4183,12.7781,0.0031,12.7748,12.7612,0.0113,0.001,0.3222,0.6306,0.0112,0.1407,0.0528,0.1011,0.0021,0.009,0.0156,0.2756,0.1223,0.0855,14.079,1,190672352,2137255712,1,0,116476604,974,969,0,0,0
974,0.0405,22.4117,21.1888,0.0024,21.1863,21.1592,0.0217,0.0025,0.5011,1.2056,0.0195,0.2619,0.1077,0.3084,0.0054,0.0166,0.0262,0.5059,0.1947,0.1382,23.5057,2,190672352,2137256416,2,0,116476604,975,970,0,0,0
975,0.1087,8.2339,7.4837,0.0058,7.4775,7.4595,0.0137,0.0024,0.3473,0.7385,0.0256,0.1623,0.0981,0.1013,0.0032,0.0109,0.0173,0.2164,0.084,0.0783,8.8523,3,190672352,2137264864,0,0,116476604,976,971,0,0,0
976,0.085,2.6248,2.0518,0.005,2.0463,2.035,0.0082,0.0013,0.2464,0.5606,0.009,0.0912,0.0932,0.1164,0.0037,0.0119,0.0223,0.2653,0.1056,0.1111,3.3504,0,190672352,2137264160,1,0,116476604,977,972,0,0,0
977,0.0405,22.3156,21.6011,0.0031,21.5979,21.5821,0.0133,0.0012,0.3212,0.7053,0.012,0.161,0.0907,0.1167,0.0028,0.0088,0.0152,0.2101,0.0897,0.1059,22.8839,1,190672352,2137255712,2,0,116476604,978,973,0,0,0
978,0.0427,14.3883,13.8799,0.002,13.8778,13.866,0.0094,0.001,0.2708,0.4984,0.0134,0.1079,0.0364,0.0674,0.0022,0.0096,0.0165,0.2256,0.1095,0.0757,14.9561,2,190672352,2137256416,0,0,116476604,979,974,0,0,0
979,0.0455,13.6969,12.9655,0.0026,12.9628,12.9447,0.0147,0.0017,0.3342,0.7198,0.0125,0.1505,0.0738,0.1427,0.0048,0.0108,0.0189,0.3375,0.1307,0.0737,14.3935,3,190672352,2137264864,1,0,116476604,980,975,0,0,0
980,0.0725,11.3657,10.9224,0.0031,10.9191,10.9093,0.0082,0.0007,0.2259,0.435,0.0088,0.0837,0.0377,0.076,0.0023,0.008,0.0136,0.2005,0.0829,0.0733,11.9064,0,190672352,2137264160,2,0,116476604,981,976,0,0,0
981,0.039,15.1246,14.7116,0.0021,14.7095,14.6993,0.0085,0.0007,0.2064,0.4045,0.0094,0.0879,0.0342,0.0642,0.002,0.0081,0.0143,0.1976,0.0857,0.0864,15.6502,1,190672352,2137255712,0,0,116476604,982,977,0,0,0
982,0.0398,20.6647,18.9159,0.0035,18.9123,18.8784,0.0281,0.0031,0.6133,1.7333,0.016,0.4468,0.3062,0.3414,0.0074,0.0147,0.0227,0.6369,0.1789,0.2698,22.0072,2,190672352,2137256416,1,0,116476604,983,978,0,0,0
983,0.0553,6.7492,5.9746,0.0026,5.9717,5.9583,0.0104,0.0014,0.3223,0.7536,0.014,0.1907,0.1128,0.1059,0.0066,0.0201,0.028,0.5174,0.1818,0.1198,7.8535,3,190672352,2137264864,2,0,116476604,984,979,0,0,0
984,0.0388,25.2017,24.4721,0.0021,24.47,24.4566,0.0101,0.0018,0.355,0.7196,0.0126,0.1538,0.0821,0.1121,0.0032,0.0092,0.0155,0.2466,0.1104,0.1074,25.8351,0,190672352,2137264160,0,0,116476604,985,980,0,0,0
