frame,frame_total_ms,producer_ms,consumer_ms,inter_frame_gap_ms,c_MF ReadSample/decode availability,c_consumer_upload,c_consumer_native_call,c_VideoProcessor CPU submit,c_VideoProcessor GPU completion,c_GPU wait/synchronization,c_AMF submit/backpressure,c_AMF QueryOutput,c_Packet write,c_pipeline_total
413,7.9197000013664365,0.06450001092161983,7.855199990444817,0.03879998985212296,1.7655,0.0040000013541430235,5.937800000538118,0.274,4.35424,4.5014,0.216,0.153,0.1402,7.841799990274012
414,28.071200009435415,0.030700000934302807,28.040500008501112,0.01720000000204891,0.8865,0.0021000014385208488,26.982100011082366,0.2332,25.68775,25.5622,0.3166,0.17,0.2492,27.975300006801262
415,5.300100005115382,0.03369999467395246,5.26640001044143,0.0185999961104244,0.7895,0.0035999983083456755,4.358399994089268,0.241,3.13974,3.1863,0.2264,0.1379,0.1056,5.256300006294623
416,57.819599998765625,0.02710000262595713,57.79249999613967,0.014199991710484028,0.6523,0.005299996701069176,57.023799992748536,0.1859,55.82684,55.9511,0.2046,0.1061,0.1808,57.7839000034146
417,14.728900001500733,0.02409999433439225,14.704800007166341,0.012100004823878407,0.5405,0.004399989848025143,13.959899995825253,0.2287,11.99194,12.0266,0.5436,0.2763,0.4478,14.687100003357045
418,37.65250000287779,0.04909999552182853,37.60340000735596,0.028599999495781958,1.267,0.003200009814463556,36.20799999043811,0.2656,34.8819,34.9813,0.2009,0.0983,0.0985,37.59419999551028
419,7.738700005575083,0.02269999822601676,7.716000007349066,0.012699994840659201,1.0563,0.0046000059228390455,6.539900001371279,0.1553,5.50833,5.553,0.1608,0.1158,0.097,7.690100013860501
420,47.76950000086799,0.021400002879090607,47.7480999979889,0.010799994925037026,0.471,0.003000008291564882,47.18500000308268,0.1173,46.26654,46.4766,0.2065,0.0825,0.0956,47.74110000289511
421,4.951199996867217,0.021500003640539944,4.929699993226677,0.011600001016631722,0.4878,0.003200009814463556,4.350200004409999,0.1231,3.45667,3.5676,0.144,0.1014,0.0896,4.921300002024509
422,24.91560000635218,0.02300000051036477,24.892600005841814,0.011800002539530396,0.5353,0.003000008291564882,24.259199999505654,0.1995,23.21538,23.3463,0.2038,0.0974,0.1588,24.884600003133528
423,14.320600006612949,0.022499996703118086,14.298100009909831,0.012299991794861853,0.9171,0.0037999998312443495,13.233299992862158,0.1638,11.73888,11.8173,0.3921,0.2127,0.3484,14.28479999594856
424,27.973899996140972,0.04389999958220869,27.929999996558763,0.02479999966453761,1.1924,0.0044000043999403715,26.53170000121463,0.2257,24.22366,24.3616,0.7669,0.3041,0.2574,27.912400008062832
425,7.471600009012036,0.04990000161342323,7.421700007398613,0.02989999484270811,1.5271,0.006400005077011883,5.728899996029213,0.2449,4.13946,4.229,0.3112,0.1278,0.1402,7.409900004859082
426,22.04850000271108,0.02950000634882599,22.018999996362254,0.015599987818859518,0.8033,0.0033999967854470015,21.110400004545227,0.1585,20.15023,20.2447,0.1729,0.0959,0.0948,22.010800006682985
427,13.70630000019446,0.02169999061152339,13.684600009582937,0.010800009476952255,0.8095,0.002700006007216871,12.700899998890236,0.1492,10.68719,10.7242,0.6577,0.3847,0.4296,13.6655999958748
428,43.94180000235792,0.0610999995842576,43.880700002773665,0.036999990697950125,1.8543,0.006300004315562546,41.79380000277888,0.2672,39.24638,39.402,0.5712,0.4127,0.3831,43.86400000657886
429,6.787300007999875,0.04440000338945538,6.742900004610419,0.026699999580159783,1.3521,0.0053000112529844046,5.216399993514642,0.2233,3.83344,3.9759,0.2574,0.1311,0.1198,6.70650000392925
430,42.68700000829995,0.02920000406447798,42.65780000423547,0.015699988580308855,0.738,0.0039000005926936865,41.79669999575708,0.2444,40.59698,40.7716,0.2009,0.1056,0.0993,42.648600006941706
431,14.375399987329729,0.027099988074041903,14.348299999255687,0.013800003216601908,0.5344,0.006700007361359894,13.641600002301857,0.2469,11.18434,12.0548,0.4009,0.2282,0.2045,14.33299999916926
432,43.20849999203347,0.04220000118948519,43.16629999084398,0.024100008886307478,1.1009,0.004399989848025143,41.82389999914449,0.2373,38.32125,38.8865,1.123,0.6174,0.35,43.14429999794811
433,8.189900006982498,0.07090000144671649,8.119000005535781,0.0686999992467463,1.9211,0.005900001269765198,6.014899990987033,0.3034,4.57762,4.6686,0.242,0.1395,0.1277,8.103999993181787
434,39.444199996069074,0.04469999112188816,39.399500004947186,0.01990000600926578,0.9164,0.0021000014385208488,38.383799997973256,0.2055,37.19719,37.2959,0.2055,0.0964,0.0972,39.390699996147305
435,6.500400006189011,0.02200000744778663,6.478399998741224,0.01239999255631119,1.2309,0.0042000028770416975,5.144000009750016,0.2507,4.14928,4.1342,0.1444,0.0996,0.096,6.470799999078736
436,58.28029999975115,0.02160000440198928,58.25869999534916,0.0109999964479357,0.9529,0.0025000044843181968,57.2117999981856,0.2129,56.11329,56.2076,0.226,0.0986,0.0908,58.25040000490844
437,8.065100002568215,0.023999993572942913,8.041100008995272,0.011800002539530396,0.5076,0.0028999929782003164,7.437099993694574,0.2222,6.46753,6.4768,0.1476,0.1063,0.1597,8.03240000095684
438,58.702599999378435,0.022499996703118086,58.68010000267532,0.011800002539530396,0.4637,0.0024000037228688598,58.119799999985844,0.1342,57.07831,57.2444,0.2037,0.0938,0.1097,58.67189999844413
439,12.882900002296083,0.02269999822601676,12.860200004070066,0.014399993233382702,0.563,0.0034999975468963385,11.929200001759455,0.2306,9.38976,9.4034,0.8643,0.4141,0.5403,12.693999990005977
440,27.1156999951927,0.055199998314492404,27.060499996878207,0.03710000601131469,2.2773,0.005699999746866524,24.63759999955073,0.3455,23.07546,23.1413,0.2093,0.0934,0.1576,27.051099998061545
441,5.983200011542067,0.023300002794712782,5.959900008747354,0.012299991794861853,0.8448,0.004699992132373154,5.007800005842,0.2013,3.95668,4.0035,0.1747,0.0953,0.1604,5.9520999930100515
442,41.21579999628011,0.023200002033263445,41.19259999424685,0.011299998732283711,0.4827,0.0020000006770715117,40.61619999993127,0.1385,39.55334,39.6796,0.272,0.1197,0.106,41.18400000152178
443,8.32750000699889,0.02710000262595713,8.300400004372932,0.013199998647905886,0.6542,0.0045000051613897085,7.5314000132493675,0.251,6.42723,6.5732,0.1691,0.0951,0.0934,8.292500002426095
444,41.82240000227466,0.02269999822601676,41.799700004048645,0.01239999255631119,0.6422,0.0026999914553016424,41.058800008613616,0.2094,40.13853,40.2481,0.1956,0.1137,0.0972,41.79189998831134
445,15.509500008192845,0.02400000812485814,15.485500000067987,0.012699994840659201,0.5022,0.005800000508315861,14.79829999152571,0.2628,13.27416,13.2545,0.4653,0.2127,0.1884,15.470500002265908
446,42.43510001106188,0.04890000855084509,42.38620000251103,0.027599991881288588,1.154,0.003200009814463556,40.96669999125879,0.2571,37.36896,37.8551,1.1108,0.6226,0.3966,42.35919998609461
447,8.784999998169951,0.08959999831859022,8.695399999851361,0.04980000085197389,2.5034,0.007299997378140688,5.975700012641028,0.3034,4.35039,4.407,0.3417,0.1868,0.1252,8.67909999215044
448,38.79390000656713,0.04169999738223851,38.75220000918489,0.0219999928958714,0.8013,0.0037999998312443495,37.82359999604523,0.2011,36.49773,36.6688,0.3023,0.1134,0.1235,38.741600001230836
449,13.2486000075005,0.029300004825927317,13.219300002674572,0.014299992471933365,1.784,0.002800006768666208,11.142599993036129,0.2091,8.71992,8.8473,0.744,0.4213,0.3468,13.130299994372763
450,46.43099999520928,0.07579999510198832,46.35520000010729,0.04769999941345304,1.7954,0.0043000036384910345,44.34260001289658,0.2981,41.62009,41.8329,0.6883,0.3049,0.421,46.33460000331979
451,7.710500009125099,0.058600009651854634,7.651899999473244,0.03169999399688095,1.6607,0.0030999945010989904,5.848000000696629,0.2631,4.2223,4.3439,0.2521,0.1306,0.232,7.639699993887916
452,40.92990000208374,0.03229999856557697,40.897600003518164,0.016599995433352888,0.9457,0.004399989848025143,39.82979999273084,0.2333,38.7877,38.9688,0.2249,0.0967,0.0972,40.8884000062244
453,5.511500014108606,0.02570000651758164,5.485800007591024,0.012499993317760527,1.0061,0.0023000029614195228,4.384299987577833,0.2058,3.33433,3.4226,0.1579,0.0929,0.1097,5.477200000314042
454,55.85010000504553,0.02469999890308827,55.825400006142445,0.01379998866468668,0.504,0.0053000112529844046,55.20869999600109,0.1291,54.14947,54.4589,0.2084,0.0921,0.0808,55.81759999040514
455,14.449700000113808,0.021799991372972727,14.427900008740835,0.011800002539530396,0.5763,0.002800006768666208,13.700099996640347,0.26,12.0667,12.0299,0.5058,0.2465,0.2135,14.413000011700206
456,43.62039999978151,0.05740000051446259,43.56299999926705,0.028700000257231295,1.3035,0.006299989763647318,42.017500003566965,0.2638,39.64503,39.8445,0.5442,0.2394,0.4472,43.53899999114219
457,6.5784000034909695,0.04539999645203352,6.533000007038936,0.0261999957729131,1.1079,0.0026000052457675338,5.2949000091757625,0.2828,3.72238,3.8089,0.2874,0.141,0.1177,6.522199997561984
458,42.75860000052489,0.02989999484270811,42.728700005682185,0.01720000000204891,0.6921,0.00449999060947448,41.75200000463519,0.1705,37.35301,37.7425,1.0581,0.9971,0.906,42.702999999164604
459,8.603199996287003,0.08680000610183924,8.516399990185164,0.048999994760379195,2.1668,0.009499999578110874,6.109699999797158,0.2866,4.41088,4.491,0.2256,0.1441,0.1503,8.473499998217449
460,30.708800011780113,0.029400005587376654,30.679400006192736,0.015099998563528061,0.7487,0.0048000074457377195,29.754599992884323,0.2374,27.74268,27.9257,0.4925,0.2621,0.3784,30.663700003060512
461,6.787599995732307,0.05200000305194408,6.735599992680363,0.027999994927085936,1.2654,0.006199989002197981,5.319000003510155,0.2274,4.00651,4.105,0.1986,0.128,0.1395,6.724000006215647
462,41.802699997788295,0.02710000262595713,41.77559999516234,0.015700003132224083,0.6961,0.0031999952625483274,40.96719999506604,0.1491,39.82282,40.0559,0.2421,0.1018,0.1147,41.76670000015292
463,12.691299998550676,0.026900001103058457,12.664399997447617,0.012500007869675756,0.4398,0.0031999952625483274,12.044400005834177,0.1361,10.17861,10.3964,0.4513,0.2261,0.3666,12.64909999736119
464,27.662599997711368,0.05089999467600137,27.611700003035367,0.02710000262595713,1.2137,0.00449999060947448,26.212199998553842,0.2247,24.38143,24.5457,0.459,0.2501,0.2048,27.595200008363463
465,6.7586999939521775,0.04619998799171299,6.7125000059604645,0.02710000262595713,1.2496,0.0050000089686363935,5.324000012478791,0.2235,4.03174,4.1171,0.216,0.139,0.1212,6.701099991914816
466,21.972000002278946,0.028099995688535273,21.94390000659041,0.01580000389367342,0.8228,0.0020000006770715117,21.026000002166256,0.1711,20.16435,19.9959,0.222,0.0891,0.1131,21.93499999702908
467,8.91099999716971,0.023600005079060793,8.88739999209065,0.010799994925037026,0.5289,0.0020000006770715117,8.275800006231293,0.218,7.37721,7.3663,0.1426,0.0943,0.0974,8.879799992428161
468,145.7144000014523,0.02400000812485814,145.69039999332745,0.011299998732283711,0.5027,0.0029999937396496534,145.09620000899304,0.2299,143.89625,144.1447,0.2632,0.1127,0.0972,145.6828999944264
469,4.334299999754876,0.022299995180219412,4.3120000045746565,0.01200000406242907,0.4553,0.0017999991541728377,3.7566999963019043,0.1208,2.90765,2.9655,0.1497,0.0985,0.0955,4.284599999664351
470,31.17420000489801,0.02059999678749591,31.153600008110516,0.0109999964479357,0.7088,0.0034999975468963385,30.273399999714456,0.2088,28.34942,28.4039,0.6419,0.312,0.3457,31.13659999507945
471,7.468600000720471,0.05780000356025994,7.410799997160211,0.032199997804127634,1.587,0.006399990525096655,5.655800006934442,0.2595,4.17984,4.2528,0.2787,0.1567,0.1537,7.398900008411147
472,44.45299999497365,0.03199999628122896,44.42099999869242,0.017099999240599573,0.8021,0.0036999990697950125,43.36929999408312,0.1774,40.22846,40.4104,1.1005,0.6152,0.383,44.39500000444241
473,8.164099999703467,0.11209999502170831,8.052000004681759,0.04470000567380339,1.8225,0.006400005077011883,6.0563999868463725,0.2894,4.42223,4.4863,0.2466,0.1512,0.2618,8.037700012209825
474,43.6076000041794,0.035500008380040526,43.57209999579936,0.016599995433352888,0.9817,0.0023000029614195228,42.244900003424846,0.171,38.58435,38.7907,1.218,0.6646,0.6183,43.533399992156774
475,9.99999999476131,0.1311999949393794,9.868799999821931,0.07660000119358301,3.1817,0.0044000043999403715,6.4833000069484115,0.3078,4.73385,4.8297,0.2027,0.1365,0.263,9.852999995928258
476,24.23389999603387,0.029799994081258774,24.20410000195261,0.01580000389367342,1.3221,0.0048000074457377195,22.77219999814406,0.1707,21.65401,21.8309,0.2006,0.0923,0.0987,24.196099999244325
477,12.364599999273196,0.023300002794712782,12.341299996478483,0.011900003300979733,0.8804,0.0013999961083754897,11.280399994575419,0.1552,8.56973,8.68,1.0155,0.5658,0.3087,12.322199996560812
478,39.90230000636075,0.06979999307077378,39.83250001328997,0.04020000051241368,1.8766,0.005800000508315861,37.802999999257736,0.262,36.42236,36.5651,0.2033,0.0999,0.1066,39.822800012188964
479,14.801400000578724,0.021200001356191933,14.780199999222532,0.011699987226165831,1.3948,0.004699992132373154,13.068799991742708,0.2506,11.34108,11.3282,0.6169,0.2758,0.2244,14.639699991676025
480,42.11710000527091,0.04460000491235405,42.07250000035856,0.027600006433203816,1.0863,0.0049000082071870565,40.842899994459,0.2959,39.40596,39.5828,0.2184,0.1026,0.1183,42.061799991643056
481,3.88550000207033,0.02269999822601676,3.8628000038443133,0.011999989510513842,0.4935,0.002700006007216871,3.276699993875809,0.1911,2.45832,2.4324,0.1426,0.1007,0.1189,3.854700000374578
482,63.846599994576536,0.022299995180219412,63.82429999939632,0.011800002539530396,0.4496,0.0032999960239976645,63.28300001041498,0.2035,62.19535,62.2947,0.2375,0.1285,0.0999,63.81749999127351
483,4.430200002389029,0.019899991457350552,4.410300010931678,0.010700008715502918,0.5441,0.003200009814463556,3.7718999956268817,0.1887,2.87836,2.9365,0.148,0.1053,0.1014,4.4030999997630715
484,42.379199992865324,0.022799998987466097,42.35639999387786,0.011600001016631722,0.5249,0.0034999975468963385,41.73159999481868,0.1917,40.6603,40.8135,0.2131,0.098,0.1057,42.34800000267569
485,8.678800004418008,0.021900006686337292,8.65689999773167,0.010899995686486363,0.5385,0.0030999945010989904,8.01780000620056,0.2117,6.95295,7.1036,0.1825,0.1037,0.1005,8.64949999959208
486,40.51890000118874,0.020799998310394585,40.498100002878346,0.011500000255182385,0.5616,0.003000008291564882,39.84440000203904,0.1397,38.63582,38.8075,0.26,0.1091,0.1237,40.49020000093151
487,12.819199997466058,0.023899992811493576,12.795300004654564,0.011800002539530396,0.9999,0.0031999952625483274,11.69639998988714,0.2331,10.77949,10.7832,0.2365,0.0953,0.1024,12.787499988917261
488,25.12879999994766,0.02409999433439225,25.104700005613267,0.012100004823878407,0.5237,0.0035999983083456755,24.467499999445863,0.1394,22.94706,23.1088,0.2927,0.2037,0.2996,25.09450000070501
489,6.001599991577677,0.030700000934302807,5.970899990643375,0.016599995433352888,0.7911,0.0043000036384910345,5.038600007537752,0.2344,3.97227,4.0696,0.1674,0.1026,0.1026,5.94200000341516
490,60.260700003709644,0.023100001271814108,60.23760000243783,0.010800009476952255,0.5299,0.00100000761449337,59.62390000058804,0.2337,58.61931,58.6679,0.2061,0.0976,0.1054,60.22990000201389
491,51.98770000424702,0.022100008209235966,51.96559999603778,0.010399991879239678,0.5641,0.0037999998312443495,51.233300007879734,0.1391,49.52809,49.7195,0.4201,0.2269,0.3196,51.95199999434408
492,35.39469999668654,0.04359999729786068,35.35109999938868,0.022899999748915434,1.1338,0.004899993655271828,33.943400005227886,0.3248,30.36511,30.4485,1.1065,0.5504,0.7072,35.3251999913482
493,8.174200003850274,0.09010000212583691,8.084100001724437,0.050300004659220576,1.8726,0.00449999060947448,6.0464999987743795,0.2799,4.50644,4.6413,0.2152,0.168,0.1303,8.071500007645227
494,23.566500007291324,0.028800001018680632,23.537700006272644,0.01729998621158302,1.0263,0.0025000044843181968,22.410299992770888,0.2134,21.25125,21.3761,0.199,0.1107,0.105,23.52930000051856
495,8.901699999114498,0.0261999957729131,8.875500003341585,0.01170000177808106,0.5328,0.004199988325126469,8.24300000385847,0.2267,7.24616,7.2364,0.2075,0.1023,0.1001,8.8672999991104
496,48.43040001287591,0.02370000584051013,48.4067000070354,0.012299991794861853,0.4609,0.0016999983927235007,47.79020001296885,0.1382,45.86619,46.0105,0.5545,0.3014,0.2701,48.390800002380274
497,7.189900003140792,0.05539999983739108,7.134500003303401,0.0320999970426783,1.4075,0.0041000021155923605,5.583799997111782,0.2799,4.13472,4.2004,0.2174,0.1378,0.1385,7.1232000045711175
498,40.20439999294467,0.0329999893438071,40.171400003600866,0.0168999977177009,0.734,0.0033999967854470015,39.329799998085946,0.2268,38.06717,38.2732,0.225,0.114,0.1122,40.16219999175519
499,10.795199996209703,0.02609999501146376,10.76910000119824,0.012500007869675756,0.5387,0.0037999998312443495,10.103800013894215,0.1375,9.13829,9.1928,0.1929,0.0916,0.128,10.741899997810833
500,42.31509999954142,0.02099999983329326,42.29409999970812,0.01030000566970557,0.5543,0.00340001133736223,41.62150000047404,0.1774,40.2464,40.4122,0.3008,0.1484,0.151,42.284199997084215
501,5.622799988486804,0.03189999551977962,5.5908999929670244,0.017300000763498247,0.8325,0.0040000013541430235,4.645399996661581,0.2382,3.46288,3.578,0.1562,0.1071,0.187,5.581799996434711
502,58.85149999812711,0.02479999966453761,58.82669999846257,0.013600001693703234,0.5705,0.0018999999156221747,58.16939999931492,0.1315,57.00483,57.1795,0.2247,0.1034,0.1692,58.819499987293966
503,14.068100004806183,0.02239999594166875,14.045700008864515,0.01200000406242907,0.5151,0.0037999998312443495,13.176400010706857,0.2274,9.16527,9.144,0.9843,0.6677,1.3863,14.00709999143146
504,22.354400003678165,0.13859999307896942,22.215800010599196,0.07979999645613134,3.2245,0.005699999746866524,18.783999999868684,0.3804,16.96709,17.0989,0.2371,0.1033,0.1905,22.199700004421175
505,15.646300002117641,0.025200002710334957,15.621099999407306,0.012499993317760527,0.9267,0.0043000036384910345,14.548999999533407,0.2242,12.96691,13.1287,0.3701,0.1992,0.1983,15.608200003043748
